ticket_id,event_type,timestamp,team,category,agent
TKT-1315,first_response,2024-03-30 17:58:33.009132,Team A,Billing,Sabrina Ochoa
TKT-1272,ticket_escalated,2024-03-30 18:48:25.365262,Team A,Technical,Julie Pineda DVM
TKT-1272,escalation_reviewed,2024-03-30 19:09:58.432137,Team A,Technical,Julie Pineda DVM
TKT-1178,survey_sent,2024-03-30 20:23:19.633404,Team C,Returns,Michael Hopkins
TKT-1424,survey_sent,2024-03-30 23:02:09.803982,Team C,Shipping,Robert Moore
TKT-1370,survey_sent,2024-03-30 23:21:40.967701,Team C,Shipping,Michael Sullivan
TKT-1373,resolution_confirmed,2024-03-30 23:31:00.324041,Team B,Account,Brett Wright
TKT-1300,ticket_opened,2024-03-31 02:26:29.135693,Team A,Account,Andrea Munoz
TKT-1373,survey_sent,2024-03-31 02:33:15.794534,Team B,Account,Brett Wright
TKT-1202,ticket_resolved,2024-03-31 04:03:30.112224,Team C,Account,Alex Harris
TKT-1300,first_response,2024-03-31 04:30:25.115034,Team A,Account,Andrea Munoz
TKT-1161,ticket_resolved,2024-03-31 05:32:19.968689,Team D,Shipping,Andrea Munoz
TKT-1429,ticket_opened,2024-03-31 06:21:25.305826,Team B,Returns,Alex Harris
TKT-1262,ticket_opened,2024-03-31 08:30:28.773646,Team A,Account,Robert Moore
TKT-1429,first_response,2024-03-31 08:59:05.499925,Team B,Returns,Alex Harris
TKT-1262,first_response,2024-03-31 11:49:18.055361,Team A,Account,Robert Moore
TKT-1300,ticket_resolved,2024-03-31 11:53:21.805024,Team A,Account,Andrea Munoz
TKT-1429,ticket_reassigned,2024-03-31 12:11:19.323785,Team B,Returns,Michael Sullivan
TKT-1300,resolution_confirmed,2024-03-31 14:11:35.678367,Team A,Account,Andrea Munoz
TKT-1298,ticket_opened,2024-03-31 14:41:25.881938,Team A,Account,Amanda Joseph
TKT-1202,survey_sent,2024-03-31 15:00:01.944716,Team C,Account,Alex Harris
TKT-1159,ticket_opened,2024-03-31 15:19:57.851856,Team B,Shipping,Melanie Colon
TKT-1062,ticket_opened,2024-03-31 16:54:46.661153,Team D,Billing,Melissa Lawrence
TKT-1202,resolution_confirmed,2024-03-31 18:06:42.551707,Team C,Account,Alex Harris
TKT-1161,resolution_confirmed,2024-03-31 18:11:32.808013,Team D,Shipping,Andrea Munoz
TKT-1062,first_response,2024-03-31 18:53:50.042208,Team D,Billing,Melissa Lawrence
TKT-1429,first_response,2024-03-31 19:42:09.338413,Team B,Returns,Michael Sullivan
TKT-1298,first_response,2024-03-31 20:22:16.890481,Team A,Account,Amanda Joseph
TKT-1429,ticket_resolved,2024-03-31 21:07:17.910384,Team B,Returns,Alex Harris
TKT-1159,first_response,2024-03-31 21:38:10.601102,Team B,Shipping,Melanie Colon
TKT-1246,ticket_resolved,2024-03-31 23:05:56.637992,Team A,Shipping,Brett Wright
TKT-1246,resolution_confirmed,2024-03-31 23:52:29.661824,Team A,Shipping,Brett Wright
TKT-1429,survey_sent,2024-04-01 02:24:53.770300,Team B,Returns,Alex Harris
TKT-1246,survey_sent,2024-04-01 04:40:06.001546,Team A,Shipping,Brett Wright
TKT-1300,survey_sent,2024-04-01 06:20:38.234226,Team A,Account,Andrea Munoz
TKT-1429,resolution_confirmed,2024-04-01 10:40:49.159392,Team B,Returns,Alex Harris
TKT-1039,ticket_opened,2024-04-01 11:43:29.972261,Team A,Account,Haley Brown
TKT-1172,ticket_opened,2024-04-01 12:19:20.550102,Team D,Account,Melanie Colon
TKT-1147,ticket_opened,2024-04-01 12:44:02.576745,Team D,Returns,Melissa Lawrence
TKT-1039,first_response,2024-04-01 13:11:41.063686,Team A,Account,Haley Brown
TKT-1147,first_response,2024-04-01 13:28:08.422757,Team D,Returns,Melissa Lawrence
TKT-1272,ticket_resolved,2024-04-01 13:46:02.812516,Team A,Technical,Julie Pineda DVM
TKT-1298,ticket_resolved,2024-04-01 14:36:54.831533,Team A,Account,Amanda Joseph
TKT-1315,ticket_resolved,2024-04-01 14:58:45.423000,Team A,Billing,Sabrina Ochoa
TKT-1388,ticket_opened,2024-04-01 15:05:19.747977,Team C,Shipping,Desiree Warner
TKT-1315,resolution_confirmed,2024-04-01 16:25:30.318681,Team A,Billing,Sabrina Ochoa
TKT-1252,ticket_opened,2024-04-01 16:30:32.070971,Team A,Shipping,Amanda Joseph
TKT-1039,ticket_reassigned,2024-04-01 16:33:47.272888,Team A,Account,Amanda Joseph
TKT-1388,first_response,2024-04-01 17:19:17.574105,Team C,Shipping,Desiree Warner
TKT-1272,resolution_confirmed,2024-04-01 17:25:31.179242,Team A,Technical,Julie Pineda DVM
TKT-1252,first_response,2024-04-01 18:57:24.729121,Team A,Shipping,Amanda Joseph
TKT-1298,resolution_confirmed,2024-04-01 19:13:04.051696,Team A,Account,Amanda Joseph
TKT-1388,ticket_escalated,2024-04-01 19:23:53.539747,Team C,Shipping,Desiree Warner
TKT-1388,escalation_reviewed,2024-04-01 20:41:04.981383,Team C,Shipping,Desiree Warner
TKT-1272,survey_sent,2024-04-01 21:43:42.028793,Team A,Technical,Julie Pineda DVM
TKT-1172,first_response,2024-04-01 22:09:11.582825,Team D,Account,Melanie Colon
TKT-1172,ticket_escalated,2024-04-01 23:30:39.284353,Team D,Account,Melanie Colon
TKT-1039,first_response,2024-04-02 01:05:03.325596,Team A,Account,Amanda Joseph
TKT-1315,survey_sent,2024-04-02 03:50:36.998422,Team A,Billing,Sabrina Ochoa
TKT-1172,escalation_reviewed,2024-04-02 06:24:40.276843,Team D,Account,Melanie Colon
TKT-1262,ticket_resolved,2024-04-02 06:56:22.265189,Team A,Account,Robert Moore
TKT-1298,survey_sent,2024-04-02 07:49:39.334313,Team A,Account,Amanda Joseph
TKT-1262,survey_sent,2024-04-02 08:13:13.689985,Team A,Account,Robert Moore
TKT-1111,ticket_opened,2024-04-02 08:51:26.839974,Team B,Shipping,Melanie Colon
TKT-1111,first_response,2024-04-02 11:51:19.438236,Team B,Shipping,Melanie Colon
TKT-1274,ticket_opened,2024-04-02 12:18:17.361598,Team C,Returns,Melanie Colon
TKT-1147,ticket_resolved,2024-04-02 13:15:03.139417,Team D,Returns,Melissa Lawrence
TKT-1262,resolution_confirmed,2024-04-02 13:34:54.691510,Team A,Account,Robert Moore
TKT-1062,ticket_resolved,2024-04-02 13:43:09.888098,Team D,Billing,Melissa Lawrence
TKT-1274,first_response,2024-04-02 13:58:38.172547,Team C,Returns,Melanie Colon
TKT-1147,resolution_confirmed,2024-04-02 15:51:21.697171,Team D,Returns,Melissa Lawrence
TKT-1111,ticket_resolved,2024-04-02 16:50:33.349605,Team B,Shipping,Melanie Colon
TKT-1159,ticket_resolved,2024-04-02 16:52:35.268118,Team B,Shipping,Melanie Colon
TKT-1264,ticket_opened,2024-04-02 17:15:30.385213,Team B,Returns,Jonathon Stevens
TKT-1062,resolution_confirmed,2024-04-02 18:00:23.491618,Team D,Billing,Melissa Lawrence
TKT-1161,survey_sent,2024-04-02 19:22:54.204381,Team D,Shipping,Andrea Munoz
TKT-1062,survey_sent,2024-04-02 19:53:03.691352,Team D,Billing,Melissa Lawrence
TKT-1264,first_response,2024-04-02 20:05:53.338892,Team B,Returns,Jonathon Stevens
TKT-1388,ticket_resolved,2024-04-02 20:07:28.632486,Team C,Shipping,Desiree Warner
TKT-1252,ticket_resolved,2024-04-02 22:38:26.534719,Team A,Shipping,Amanda Joseph
TKT-1252,resolution_confirmed,2024-04-02 23:31:21.600823,Team A,Shipping,Amanda Joseph
TKT-1111,resolution_confirmed,2024-04-02 23:34:54.908000,Team B,Shipping,Melanie Colon
TKT-1264,ticket_resolved,2024-04-03 00:15:33.207231,Team B,Returns,Jonathon Stevens
TKT-1388,resolution_confirmed,2024-04-03 00:54:57.218158,Team C,Shipping,Desiree Warner
TKT-1476,ticket_opened,2024-04-03 03:05:33.237361,Team C,Shipping,John Garcia
TKT-1252,survey_sent,2024-04-03 03:05:35.182684,Team A,Shipping,Amanda Joseph
TKT-1476,first_response,2024-04-03 05:03:59.195831,Team C,Shipping,John Garcia
TKT-1476,ticket_escalated,2024-04-03 05:51:30.774336,Team C,Shipping,John Garcia
TKT-1039,ticket_resolved,2024-04-03 06:18:29.624079,Team A,Account,Haley Brown
TKT-1039,resolution_confirmed,2024-04-03 07:39:20.211719,Team A,Account,Haley Brown
TKT-1147,survey_sent,2024-04-03 07:58:40.611284,Team D,Returns,Melissa Lawrence
TKT-1388,survey_sent,2024-04-03 08:53:43.266806,Team C,Shipping,Desiree Warner
TKT-1476,escalation_reviewed,2024-04-03 09:03:42.629932,Team C,Shipping,John Garcia
TKT-1111,survey_sent,2024-04-03 09:30:08.630642,Team B,Shipping,Melanie Colon
TKT-1172,ticket_resolved,2024-04-03 10:12:56.641491,Team D,Account,Melanie Colon
TKT-1159,resolution_confirmed,2024-04-03 13:05:18.265078,Team B,Shipping,Melanie Colon
TKT-1496,ticket_opened,2024-04-03 13:13:01.408941,Team D,Account,Amanda Joseph
TKT-1274,ticket_resolved,2024-04-03 13:46:50.531919,Team C,Returns,Melanie Colon
TKT-1172,resolution_confirmed,2024-04-03 14:34:44.780795,Team D,Account,Melanie Colon
TKT-1264,resolution_confirmed,2024-04-03 15:12:57.603283,Team B,Returns,Jonathon Stevens
TKT-1274,resolution_confirmed,2024-04-03 15:14:07.344719,Team C,Returns,Melanie Colon
TKT-1384,ticket_opened,2024-04-03 15:25:05.011017,Team D,Account,Jonathon Stevens
TKT-1264,survey_sent,2024-04-03 16:19:56.989261,Team B,Returns,Jonathon Stevens
TKT-1496,first_response,2024-04-03 16:42:52.765249,Team D,Account,Amanda Joseph
TKT-1384,first_response,2024-04-03 17:26:22.900836,Team D,Account,Jonathon Stevens
TKT-1039,survey_sent,2024-04-04 00:31:34.343511,Team A,Account,Haley Brown
TKT-1384,ticket_resolved,2024-04-04 04:05:53.265222,Team D,Account,Jonathon Stevens
TKT-1384,survey_sent,2024-04-04 08:29:31.234661,Team D,Account,Jonathon Stevens
TKT-1487,ticket_opened,2024-04-04 09:53:00.505576,Team D,Technical,Andrea Munoz
TKT-1487,first_response,2024-04-04 10:24:15.005188,Team D,Technical,Andrea Munoz
TKT-1143,ticket_opened,2024-04-04 10:46:34.086642,Team D,Returns,John Garcia
TKT-1384,resolution_confirmed,2024-04-04 11:04:10.212700,Team D,Account,Jonathon Stevens
TKT-1143,first_response,2024-04-04 13:44:21.499499,Team D,Returns,John Garcia
TKT-1476,ticket_resolved,2024-04-04 21:28:02.744493,Team C,Shipping,John Garcia
TKT-1496,ticket_resolved,2024-04-05 01:51:12.018581,Team D,Account,Amanda Joseph
TKT-1476,resolution_confirmed,2024-04-05 04:27:03.917963,Team C,Shipping,John Garcia
TKT-1172,survey_sent,2024-04-05 07:15:18.341200,Team D,Account,Melanie Colon
TKT-1152,ticket_opened,2024-04-05 08:37:43.382406,Team C,Returns,Haley Brown
TKT-1152,first_response,2024-04-05 09:50:17.132170,Team C,Returns,Haley Brown
TKT-1152,ticket_escalated,2024-04-05 10:54:47.299804,Team C,Returns,Haley Brown
TKT-1022,ticket_opened,2024-04-05 10:59:02.111438,Team D,Returns,John Garcia
TKT-1152,escalation_reviewed,2024-04-05 11:32:38.473295,Team C,Returns,Haley Brown
TKT-1143,ticket_resolved,2024-04-05 13:02:14.945537,Team D,Returns,John Garcia
TKT-1327,ticket_opened,2024-04-05 13:34:30.581371,Team D,Account,Ashley Davis
TKT-1327,first_response,2024-04-05 13:49:39.003367,Team D,Account,Ashley Davis
TKT-1022,first_response,2024-04-05 14:02:37.998084,Team D,Returns,John Garcia
TKT-1487,ticket_resolved,2024-04-05 15:24:56.714271,Team D,Technical,Andrea Munoz
TKT-1159,survey_sent,2024-04-05 16:20:05.738597,Team B,Shipping,Melanie Colon
TKT-1143,resolution_confirmed,2024-04-05 16:30:22.971886,Team D,Returns,John Garcia
TKT-1012,ticket_opened,2024-04-05 16:51:24.859481,Team D,Technical,Elizabeth Brewer
TKT-1012,first_response,2024-04-05 17:24:48.471300,Team D,Technical,Elizabeth Brewer
TKT-1473,ticket_opened,2024-04-05 18:11:36.533760,Team C,Technical,Melissa Harris
TKT-1473,first_response,2024-04-05 18:55:04.065130,Team C,Technical,Melissa Harris
TKT-1473,ticket_escalated,2024-04-05 20:04:20.260305,Team C,Technical,Melissa Harris
TKT-1487,resolution_confirmed,2024-04-05 20:36:27.262907,Team D,Technical,Andrea Munoz
TKT-1473,escalation_reviewed,2024-04-05 21:43:43.151856,Team C,Technical,Melissa Harris
TKT-1487,survey_sent,2024-04-05 22:14:50.605938,Team D,Technical,Andrea Munoz
TKT-1496,resolution_confirmed,2024-04-05 23:40:29.979868,Team D,Account,Amanda Joseph
TKT-1456,ticket_opened,2024-04-06 00:18:29.855810,Team A,Returns,Brett Wright
TKT-1327,ticket_resolved,2024-04-06 00:21:43.481807,Team D,Account,Ashley Davis
TKT-1456,first_response,2024-04-06 01:31:28.502958,Team A,Returns,Brett Wright
TKT-1274,survey_sent,2024-04-06 04:15:44.928410,Team C,Returns,Melanie Colon
TKT-1327,survey_sent,2024-04-06 06:36:55.377218,Team D,Account,Ashley Davis
TKT-1243,ticket_opened,2024-04-06 10:10:00.957731,Team D,Account,Brett Wright
TKT-1054,ticket_opened,2024-04-06 13:20:37.543504,Team C,Shipping,Melissa Lawrence
TKT-1243,first_response,2024-04-06 13:24:03.961014,Team D,Account,Brett Wright
TKT-1012,ticket_resolved,2024-04-06 14:19:27.008214,Team D,Technical,Elizabeth Brewer
TKT-1012,resolution_confirmed,2024-04-06 15:12:12.122132,Team D,Technical,Elizabeth Brewer
TKT-1054,first_response,2024-04-06 16:22:53.020708,Team C,Shipping,Melissa Lawrence
TKT-1327,resolution_confirmed,2024-04-06 22:08:34.556096,Team D,Account,Ashley Davis
TKT-1143,survey_sent,2024-04-07 00:49:54.105638,Team D,Returns,John Garcia
TKT-1473,ticket_resolved,2024-04-07 04:23:38.694595,Team C,Technical,Melissa Harris
TKT-1473,resolution_confirmed,2024-04-07 04:57:58.764700,Team C,Technical,Melissa Harris
TKT-1012,survey_sent,2024-04-07 05:32:24.444517,Team D,Technical,Elizabeth Brewer
TKT-1152,ticket_resolved,2024-04-07 07:14:14.860830,Team C,Returns,Haley Brown
TKT-1054,ticket_resolved,2024-04-07 07:38:21.887620,Team C,Shipping,Melissa Lawrence
TKT-1456,ticket_resolved,2024-04-07 08:15:17.674191,Team A,Returns,Brett Wright
TKT-1022,ticket_resolved,2024-04-07 08:35:20.521576,Team D,Returns,John Garcia
TKT-1138,ticket_opened,2024-04-07 10:09:26.796781,Team B,Technical,Elizabeth Brewer
TKT-1152,resolution_confirmed,2024-04-07 13:04:51.548597,Team C,Returns,Haley Brown
TKT-1138,first_response,2024-04-07 13:37:16.200935,Team B,Technical,Elizabeth Brewer
TKT-1456,resolution_confirmed,2024-04-07 13:46:43.886636,Team A,Returns,Brett Wright
TKT-1054,resolution_confirmed,2024-04-07 13:50:03.751695,Team C,Shipping,Melissa Lawrence
TKT-1476,survey_sent,2024-04-07 15:41:00.380921,Team C,Shipping,John Garcia
TKT-1496,survey_sent,2024-04-07 16:46:25.208415,Team D,Account,Amanda Joseph
TKT-1054,survey_sent,2024-04-07 18:38:44.099581,Team C,Shipping,Melissa Lawrence
TKT-1395,ticket_opened,2024-04-07 20:17:31.317735,Team C,Account,Ashley Davis
TKT-1366,ticket_opened,2024-04-07 21:21:21.334660,Team A,Billing,Melissa Lawrence
TKT-1395,first_response,2024-04-07 21:22:18.841586,Team C,Account,Ashley Davis
TKT-1456,survey_sent,2024-04-07 22:16:33.354902,Team A,Returns,Brett Wright
TKT-1366,first_response,2024-04-07 23:27:17.716687,Team A,Billing,Melissa Lawrence
TKT-1152,survey_sent,2024-04-08 00:09:20.650185,Team C,Returns,Haley Brown
TKT-1243,ticket_resolved,2024-04-08 00:51:03.118953,Team D,Account,Brett Wright
TKT-1022,resolution_confirmed,2024-04-08 04:30:20.819100,Team D,Returns,John Garcia
TKT-1243,survey_sent,2024-04-08 05:34:06.710511,Team D,Account,Brett Wright
TKT-1225,ticket_opened,2024-04-08 09:35:00.308286,Team A,Billing,Jonathon Stevens
TKT-1366,ticket_resolved,2024-04-08 10:22:46.696718,Team A,Billing,Melissa Lawrence
TKT-1225,first_response,2024-04-08 10:53:35.991909,Team A,Billing,Jonathon Stevens
TKT-1225,ticket_escalated,2024-04-08 12:32:19.406539,Team A,Billing,Jonathon Stevens
TKT-1225,escalation_reviewed,2024-04-08 14:00:28.359104,Team A,Billing,Jonathon Stevens
TKT-1366,resolution_confirmed,2024-04-08 17:20:08.146802,Team A,Billing,Melissa Lawrence
TKT-1473,survey_sent,2024-04-08 20:35:11.914353,Team C,Technical,Melissa Harris
TKT-1243,resolution_confirmed,2024-04-08 20:43:44.594311,Team D,Account,Brett Wright
TKT-1366,survey_sent,2024-04-08 21:49:07.132631,Team A,Billing,Melissa Lawrence
TKT-1395,ticket_resolved,2024-04-09 06:26:07.050915,Team C,Account,Ashley Davis
TKT-1138,ticket_resolved,2024-04-09 09:36:35.365635,Team B,Technical,Elizabeth Brewer
TKT-1395,resolution_confirmed,2024-04-09 11:38:18.675221,Team C,Account,Ashley Davis
TKT-1402,ticket_opened,2024-04-09 12:34:57.205149,Team D,Billing,Haley Brown
TKT-1225,ticket_resolved,2024-04-09 12:55:52.260839,Team A,Billing,Jonathon Stevens
TKT-1402,first_response,2024-04-09 13:59:56.549570,Team D,Billing,Haley Brown
TKT-1461,ticket_opened,2024-04-09 14:50:01.370960,Team B,Billing,Ashley Davis
TKT-1138,resolution_confirmed,2024-04-09 15:43:25.639428,Team B,Technical,Elizabeth Brewer
TKT-1385,ticket_opened,2024-04-09 16:04:16.560545,Team B,Technical,Julie Pineda DVM
TKT-1225,resolution_confirmed,2024-04-09 16:19:56.209288,Team A,Billing,Jonathon Stevens
TKT-1385,first_response,2024-04-09 16:47:21.312417,Team B,Technical,Julie Pineda DVM
TKT-1461,first_response,2024-04-09 17:13:27.818298,Team B,Billing,Ashley Davis
TKT-1395,survey_sent,2024-04-09 18:52:27.274823,Team C,Account,Ashley Davis
TKT-1461,ticket_escalated,2024-04-09 19:51:20.507456,Team B,Billing,Ashley Davis
TKT-1461,escalation_reviewed,2024-04-09 20:51:31.505624,Team B,Billing,Ashley Davis
TKT-1461,ticket_reassigned,2024-04-09 21:39:45.827940,Team B,Billing,Melanie Colon
TKT-1461,ticket_resolved,2024-04-09 22:08:56.947305,Team B,Billing,Ashley Davis
TKT-1461,first_response,2024-04-10 03:05:58.540636,Team B,Billing,Melanie Colon
TKT-1138,survey_sent,2024-04-10 03:22:14.647537,Team B,Technical,Elizabeth Brewer
TKT-1461,resolution_confirmed,2024-04-10 04:55:35.633058,Team B,Billing,Ashley Davis
TKT-1022,survey_sent,2024-04-10 05:20:14.569495,Team D,Returns,John Garcia
TKT-1392,ticket_opened,2024-04-10 11:21:19.130634,Team B,Returns,Michael Hopkins
TKT-1357,ticket_opened,2024-04-10 13:07:11.719431,Team B,Billing,Melanie Colon
TKT-1210,ticket_opened,2024-04-10 13:52:31.767825,Team B,Account,Robert Moore
TKT-1392,first_response,2024-04-10 14:44:57.074548,Team B,Returns,Michael Hopkins
TKT-1447,ticket_opened,2024-04-10 15:25:15.997284,Team A,Billing,John Garcia
TKT-1357,first_response,2024-04-10 15:25:50.366724,Team B,Billing,Melanie Colon
TKT-1210,first_response,2024-04-10 16:31:15.371434,Team B,Account,Robert Moore
TKT-1447,first_response,2024-04-10 17:35:25.516902,Team A,Billing,John Garcia
TKT-1357,ticket_escalated,2024-04-10 17:41:55.878793,Team B,Billing,Melanie Colon
TKT-1461,survey_sent,2024-04-10 18:38:05.919995,Team B,Billing,Ashley Davis
TKT-1357,escalation_reviewed,2024-04-10 19:27:37.446948,Team B,Billing,Melanie Colon
TKT-1447,ticket_escalated,2024-04-10 20:24:13.129742,Team A,Billing,John Garcia
TKT-1447,escalation_reviewed,2024-04-10 20:45:14.213836,Team A,Billing,John Garcia
TKT-1402,ticket_resolved,2024-04-10 21:05:00.879975,Team D,Billing,Haley Brown
TKT-1478,ticket_opened,2024-04-10 22:11:34.172122,Team B,Billing,Amanda Joseph
TKT-1402,resolution_confirmed,2024-04-10 22:13:05.687741,Team D,Billing,Haley Brown
TKT-1357,ticket_resolved,2024-04-11 00:47:09.752031,Team B,Billing,Melanie Colon
TKT-1357,resolution_confirmed,2024-04-11 01:35:36.185334,Team B,Billing,Melanie Colon
TKT-1478,first_response,2024-04-11 04:38:40.219139,Team B,Billing,Amanda Joseph
TKT-1224,ticket_opened,2024-04-11 09:11:56.266968,Team B,Billing,Alex Harris
TKT-1224,first_response,2024-04-11 09:59:32.094981,Team B,Billing,Alex Harris
TKT-1224,ticket_escalated,2024-04-11 10:58:26.629737,Team B,Billing,Alex Harris
TKT-1447,ticket_resolved,2024-04-11 11:10:02.917535,Team A,Billing,John Garcia
TKT-1306,ticket_opened,2024-04-11 12:20:10.966263,Team A,Returns,Alex Harris
TKT-1306,first_response,2024-04-11 12:37:29.260013,Team A,Returns,Alex Harris
TKT-1224,escalation_reviewed,2024-04-11 13:54:18.326475,Team B,Billing,Alex Harris
TKT-1306,ticket_escalated,2024-04-11 14:34:38.333984,Team A,Returns,Alex Harris
TKT-1361,ticket_opened,2024-04-11 14:39:25.210016,Team B,Technical,Michael Sullivan
TKT-1385,ticket_resolved,2024-04-11 15:38:17.176900,Team B,Technical,Julie Pineda DVM
TKT-1306,escalation_reviewed,2024-04-11 15:46:37.635762,Team A,Returns,Alex Harris
TKT-1361,first_response,2024-04-11 17:10:53.417763,Team B,Technical,Michael Sullivan
TKT-1225,survey_sent,2024-04-11 17:33:50.716190,Team A,Billing,Jonathon Stevens
TKT-1447,resolution_confirmed,2024-04-11 18:36:07.582765,Team A,Billing,John Garcia
TKT-1210,ticket_resolved,2024-04-11 21:00:09.984621,Team B,Account,Robert Moore
TKT-1224,ticket_resolved,2024-04-11 21:16:49.927744,Team B,Billing,Alex Harris
TKT-1224,resolution_confirmed,2024-04-11 22:48:56.459662,Team B,Billing,Alex Harris
TKT-1446,ticket_opened,2024-04-11 23:12:00.522538,Team D,Account,Melissa Harris
TKT-1210,resolution_confirmed,2024-04-12 00:13:18.232166,Team B,Account,Robert Moore
TKT-1244,ticket_opened,2024-04-12 00:56:53.737669,Team C,Billing,Jonathon Stevens
TKT-1385,resolution_confirmed,2024-04-12 02:15:54.067869,Team B,Technical,Julie Pineda DVM
TKT-1446,first_response,2024-04-12 02:21:29.151908,Team D,Account,Melissa Harris
TKT-1244,first_response,2024-04-12 03:42:17.358730,Team C,Billing,Jonathon Stevens
TKT-1392,ticket_resolved,2024-04-12 07:16:45.989315,Team B,Returns,Michael Hopkins
TKT-1244,ticket_resolved,2024-04-12 07:54:39.596948,Team C,Billing,Jonathon Stevens
TKT-1392,resolution_confirmed,2024-04-12 10:40:12.275804,Team B,Returns,Michael Hopkins
TKT-1443,ticket_opened,2024-04-12 10:48:21.431301,Team A,Billing,Haley Brown
TKT-1385,survey_sent,2024-04-12 11:33:41.275655,Team B,Technical,Julie Pineda DVM
TKT-1482,ticket_opened,2024-04-12 12:47:40.744732,Team C,Account,Michael Hopkins
TKT-1260,ticket_opened,2024-04-12 13:08:48.612105,Team C,Shipping,John Garcia
TKT-1260,first_response,2024-04-12 15:40:18.779238,Team C,Shipping,John Garcia
TKT-1306,ticket_resolved,2024-04-12 15:51:31.359116,Team A,Returns,Alex Harris
TKT-1443,first_response,2024-04-12 16:56:00.379348,Team A,Billing,Haley Brown
TKT-1357,survey_sent,2024-04-12 17:32:24.431160,Team B,Billing,Melanie Colon
TKT-1443,ticket_escalated,2024-04-12 18:08:17.090471,Team A,Billing,Haley Brown
TKT-1280,ticket_opened,2024-04-12 18:16:00.214445,Team B,Returns,Brett Wright
TKT-1443,escalation_reviewed,2024-04-12 19:13:14.256280,Team A,Billing,Haley Brown
TKT-1306,resolution_confirmed,2024-04-12 19:39:29.262307,Team A,Returns,Alex Harris
TKT-1210,survey_sent,2024-04-12 19:49:00.104759,Team B,Account,Robert Moore
TKT-1280,first_response,2024-04-12 20:33:11.655400,Team B,Returns,Brett Wright
TKT-1446,ticket_resolved,2024-04-12 21:15:37.446882,Team D,Account,Melissa Harris
TKT-1034,ticket_opened,2024-04-12 22:30:12.841012,Team A,Returns,Jonathon Stevens
TKT-1443,ticket_resolved,2024-04-12 23:28:22.734333,Team A,Billing,Haley Brown
TKT-1482,first_response,2024-04-13 00:26:02.049825,Team C,Account,Michael Hopkins
TKT-1306,survey_sent,2024-04-13 00:54:32.551885,Team A,Returns,Alex Harris
TKT-1443,resolution_confirmed,2024-04-13 03:30:08.455183,Team A,Billing,Haley Brown
TKT-1478,ticket_resolved,2024-04-13 04:25:25.627839,Team B,Billing,Amanda Joseph
TKT-1478,resolution_confirmed,2024-04-13 05:12:33.578894,Team B,Billing,Amanda Joseph
TKT-1244,resolution_confirmed,2024-04-13 05:22:15.093482,Team C,Billing,Jonathon Stevens
TKT-1034,first_response,2024-04-13 05:38:30.328684,Team A,Returns,Jonathon Stevens
TKT-1446,survey_sent,2024-04-13 06:58:49.931758,Team D,Account,Melissa Harris
TKT-1443,survey_sent,2024-04-13 08:32:06.605964,Team A,Billing,Haley Brown
TKT-1482,ticket_resolved,2024-04-13 10:37:20.638434,Team C,Account,Michael Hopkins
TKT-1345,ticket_opened,2024-04-13 13:18:27.735580,Team C,Billing,Julie Pineda DVM
TKT-1224,survey_sent,2024-04-13 13:18:31.541243,Team B,Billing,Alex Harris
TKT-1244,survey_sent,2024-04-13 14:21:11.235565,Team C,Billing,Jonathon Stevens
TKT-1361,ticket_resolved,2024-04-13 15:37:51.582256,Team B,Technical,Michael Sullivan
TKT-1345,first_response,2024-04-13 15:40:05.845974,Team C,Billing,Julie Pineda DVM
TKT-1446,resolution_confirmed,2024-04-13 16:12:35.514177,Team D,Account,Melissa Harris
TKT-1345,ticket_escalated,2024-04-13 17:07:12.156801,Team C,Billing,Julie Pineda DVM
TKT-1482,resolution_confirmed,2024-04-13 17:10:51.629304,Team C,Account,Michael Hopkins
TKT-1345,escalation_reviewed,2024-04-13 17:31:27.945513,Team C,Billing,Julie Pineda DVM
TKT-1361,resolution_confirmed,2024-04-13 18:39:08.336175,Team B,Technical,Michael Sullivan
TKT-1402,survey_sent,2024-04-13 19:14:49.478297,Team D,Billing,Haley Brown
TKT-1260,ticket_resolved,2024-04-14 01:56:26.237041,Team C,Shipping,John Garcia
TKT-1447,survey_sent,2024-04-14 03:33:30.982558,Team A,Billing,John Garcia
TKT-1260,resolution_confirmed,2024-04-14 07:25:25.470822,Team C,Shipping,John Garcia
TKT-1280,ticket_resolved,2024-04-14 13:38:03.307793,Team B,Returns,Brett Wright
TKT-1392,survey_sent,2024-04-14 15:19:50.894547,Team B,Returns,Michael Hopkins
TKT-1260,survey_sent,2024-04-14 16:51:26.833174,Team C,Shipping,John Garcia
TKT-1280,resolution_confirmed,2024-04-14 19:49:21.896269,Team B,Returns,Brett Wright
TKT-1034,ticket_resolved,2024-04-15 03:29:58.392735,Team A,Returns,Jonathon Stevens
TKT-1034,resolution_confirmed,2024-04-15 09:13:55.787593,Team A,Returns,Jonathon Stevens
TKT-1345,ticket_resolved,2024-04-15 09:32:23.412633,Team C,Billing,Julie Pineda DVM
TKT-1345,resolution_confirmed,2024-04-15 11:20:41.130796,Team C,Billing,Julie Pineda DVM
TKT-1478,survey_sent,2024-04-15 14:44:53.358711,Team B,Billing,Amanda Joseph
TKT-1034,survey_sent,2024-04-15 17:46:15.997779,Team A,Returns,Jonathon Stevens
TKT-1198,ticket_opened,2024-04-15 18:35:25.169300,Team C,Account,Melanie Colon
